日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2014-06-09     2.5638      2.5452      2.4747      3.1364      3.1769      3.2134      3.3524      3.3977      3.4225      3.9340      3.9448      3.8968      4.8443      4.9126      5.0673      4.9754      4.9876      4.9938      4.9962      4.9981      4.9991      5.0000      5.0002      5.0015      
2014-06-10     2.5736      2.5520      2.4925      3.1264      3.1704      3.2109      3.3028      3.3287      3.4192      4.0226      3.9507      3.9218      4.8296      4.8894      5.0389      4.9686      4.9837      4.9919      4.9955      4.9976      4.9988      5.0000      5.0000      5.0015      
2014-06-11     2.5798      2.5571      2.5046      3.1260      3.1607      3.2094      3.2806      3.3120      3.4178      4.1126      3.9888      3.9600      4.8174      4.8669      5.0116      4.9633      4.9798      4.9899      4.9947      4.9968      4.9984      5.0000      5.0000      5.0015      
2014-06-12     2.5840      2.5658      2.5161      3.1428      3.1561      3.2053      3.2410      3.3040      3.4187      4.2808      4.0667      4.0175      4.8068      4.8478      4.9849      4.9607      4.9758      4.9879      4.9939      4.9961      4.9980      5.0000      5.0000      5.0015      
2014-06-13     2.5878      2.5748      2.5286      3.1208      3.1386      3.2005      3.2044      3.2950      3.4215      4.4468      4.1604      4.0757      4.7975      4.8316      4.9605      4.9605      4.9719      4.9859      4.9934      4.9954      4.9977      5.0000      5.0000      5.0015      
2014-06-16     2.5918      2.5778      2.5401      3.0960      3.1162      3.1944      3.2202      3.2863      3.4270      4.6262      4.2801      4.1441      4.7894      4.8168      4.9373      4.9586      4.9670      4.9835      4.9924      4.9943      4.9972      5.0000      5.0000      5.0010      
2014-06-17     2.5978      2.5857      2.5503      3.0762      3.1013      3.1909      3.3074      3.3051      3.4489      4.7826      4.4026      4.2043      4.7840      4.8068      4.9158      4.9533      4.9609      4.9802      4.9908      4.9932      4.9965      5.0000      5.0000      5.0005      
2014-06-18     2.6072      2.5935      2.5609      3.0610      3.0935      3.1766      3.5650      3.4228      3.4955      4.9008      4.5067      4.2482      4.7805      4.7989      4.8957      4.9467      4.9550      4.9766      4.9892      4.9919      4.9957      5.0000      5.0000      5.0003      
2014-06-19     2.6274      2.6057      2.5694      3.0488      3.0958      3.1636      3.7210      3.4810      3.5007      5.0036      4.6422      4.2998      4.7771      4.7919      4.8781      4.9390      4.9498      4.9727      4.9868      4.9903      4.9947      5.0000      5.0000      5.0002      
2014-06-20     2.6592      2.6235      2.5819      3.1212      3.1210      3.1627      3.9848      3.5946      3.5337      5.1278      4.7873      4.3614      4.7762      4.7869      4.8622      4.9298      4.9451      4.9684      4.9840      4.9887      4.9937      5.0000      5.0000      5.0001      
2014-06-23     2.6902      2.6410      2.5931      3.2096      3.1528      3.1649      4.2580      3.7391      3.5684      5.2214      4.9238      4.4343      4.7759      4.7827      4.8476      4.9223      4.9405      4.9640      4.9817      4.9871      4.9926      5.0000      5.0000      5.0001      
2014-06-24     2.7644      2.6811      2.6165      3.3000      3.1881      3.1793      4.4838      3.8956      3.6122      5.3608      5.0717      4.5112      4.7730      4.7785      4.8340      4.9170      4.9351      4.9594      4.9793      4.9851      4.9913      5.0000      5.0000      5.0000      
2014-06-25     2.8356      2.7214      2.6392      3.3780      3.2195      3.1901      4.5936      4.0793      3.6957      5.4648      5.1828      4.5858      4.7693      4.7749      4.8209      4.9126      4.9297      4.9547      4.9769      4.9831      4.9899      5.0000      5.0000      5.0000      
2014-06-26     2.8908      2.7591      2.6624      3.4698      3.2593      3.2077      4.8170      4.2690      3.7865      5.4252      5.2144      4.6406      4.7650      4.7711      4.8094      4.9090      4.9240      4.9499      4.9744      4.9806      4.9883      5.0000      5.0000      5.0000      
2014-06-27     2.9160      2.7876      2.6812      3.5456      3.3334      3.2360      4.9382      4.4615      3.8783      5.3406      5.2342      4.6973      4.7596      4.7679      4.7997      4.9064      4.9181      4.9450      4.9717      4.9779      4.9866      5.0000      5.0000      5.0000      
2014-06-30     2.9476      2.8189      2.6983      3.6294      3.4195      3.2679      5.0964      4.6772      3.9818      5.2362      5.2288      4.7545      4.7544      4.7652      4.7910      4.9038      4.9131      4.9400      4.9694      4.9756      4.9849      5.0000      5.0000      5.0000      
2014-07-01     2.9568      2.8606      2.7231      3.8170      3.5585      3.3299      5.0992      4.7915      4.0483      5.1088      5.2348      4.8187      4.7508      4.7619      4.7843      4.9023      4.9096      4.9353      4.9675      4.9734      4.9833      5.0000      5.0000      5.0000      
2014-07-02     2.9618      2.8987      2.7461      3.9096      3.6438      3.3687      4.9050      4.7493      4.0861      4.9886      5.2267      4.8667      4.7492      4.7592      4.7791      4.9011      4.9069      4.9309      4.9665      4.9717      4.9818      5.0000      5.0000      5.0000      
2014-07-03     2.9590      2.9249      2.7653      3.8778      3.6738      3.3848      4.5756      4.6963      4.0887      4.8080      5.1166      4.8794      4.7496      4.7573      4.7746      4.9005      4.9047      4.9273      4.9660      4.9702      4.9803      5.0000      5.0000      5.0000      
2014-07-04     2.9700      2.9430      2.7833      3.8056      3.6756      3.3983      4.2388      4.5885      4.0916      4.6182      4.9794      4.8834      4.7500      4.7548      4.7708      4.9003      4.9033      4.9242      4.9658      4.9688      4.9787      5.0000      5.0000      5.0000      
2014-07-07     2.9778      2.9627      2.8019      3.7164      3.6729      3.4129      3.8492      4.4728      4.1060      4.4268      4.8315      4.8777      4.7499      4.7521      4.7674      4.9001      4.9020      4.9212      4.9655      4.9674      4.9772      5.0000      5.0000      5.0000      
2014-07-08     3.0250      2.9909      2.8360      3.5362      3.6766      3.4324      3.6634      4.3813      4.1385      4.2358      4.6723      4.8720      4.7499      4.7504      4.7644      4.9000      4.9012      4.9181      4.9645      4.9660      4.9756      5.0000      5.0000      5.0000      
2014-07-09     3.0912      3.0265      2.8740      3.4980      3.7038      3.4617      3.6502      4.2776      4.1785      4.0776      4.5331      4.8580      4.7497      4.7494      4.7622      4.9000      4.9006      4.9151      4.9636      4.9651      4.9741      5.0000      5.0000      5.0000      
2014-07-10     3.1592      3.0591      2.9091      3.5616      3.7197      3.4895      3.7640      4.1698      4.2194      4.0821      4.4451      4.8297      4.7485      4.7490      4.7600      4.9000      4.9002      4.9121      4.9627      4.9644      4.9725      5.0000      5.0000      5.0000      
2014-07-11     3.2282      3.0991      2.9434      3.6222      3.7139      3.5237      3.8946      4.0667      4.2641      4.1021      4.3602      4.7972      4.7469      4.7484      4.7582      4.9000      4.9001      4.9091      4.9620      4.9639      4.9709      5.0000      5.0000      5.0000      
2014-07-14     3.2888      3.1333      2.9761      3.6787      3.6976      3.5585      4.0652      3.9572      4.3172      4.1553      4.2911      4.7599      4.7462      4.7481      4.7566      4.9000      4.9001      4.9066      4.9615      4.9635      4.9695      5.0000      5.0000      5.0000      
2014-07-15     3.2818      3.1534      3.0070      3.7039      3.6201      3.5893      4.1448      3.9041      4.3478      4.2295      4.2327      4.7337      4.7459      4.7479      4.7549      4.9000      4.9000      4.9048      4.9618      4.9631      4.9683      5.0000      5.0000      5.0000      
2014-07-16     3.2610      3.1761      3.0374      3.6867      3.5924      3.6181      4.2184      3.9343      4.3418      4.3079      4.1928      4.7097      4.7459      4.7478      4.7535      4.9000      4.9000      4.9034      4.9614      4.9625      4.9671      5.0000      5.0000      5.0000      
2014-07-17     3.2503      3.2048      3.0648      3.6727      3.6172      3.6455      4.2846      4.0243      4.3603      4.3946      4.2384      4.6775      4.7461      4.7473      4.7523      4.9000      4.9000      4.9024      4.9615      4.9621      4.9662      5.0000      5.0000      5.0000      
2014-07-18     3.2423      3.2353      3.0891      3.6583      3.6403      3.6579      4.4516      4.1731      4.3808      4.5080      4.3051      4.6422      4.7470      4.7469      4.7509      4.9000      4.9000      4.9017      4.9615      4.9618      4.9653      5.0000      5.0000      5.0000      
2014-07-21     3.2549      3.2719      3.1173      3.6564      3.6676      3.6702      4.5900      4.3276      4.4002      4.6514      4.4034      4.6174      4.7471      4.7467      4.7494      4.9000      4.9000      4.9010      4.9613      4.9614      4.9644      5.0000      5.0000      5.0000      
2014-07-22     3.2619      3.2719      3.1314      3.6968      3.7004      3.6885      4.7858      4.4653      4.4233      4.7910      4.5103      4.5913      4.7467      4.7463      4.7483      4.9000      4.9000      4.9006      4.9610      4.9614      4.9637      5.0000      5.0000      5.0000      
2014-07-23     3.2715      3.2663      3.1464      3.8072      3.7470      3.7254      4.9376      4.5780      4.4278      4.9468      4.6274      4.5802      4.7474      4.7467      4.7480      4.9000      4.9000      4.9003      4.9610      4.9612      4.9631      5.0000      5.0000      5.0000      
2014-07-24     3.2848      3.2676      3.1633      3.8992      3.7860      3.7528      5.1122      4.6984      4.4341      5.0848      4.7397      4.5924      4.7478      4.7469      4.7480      4.9000      4.9000      4.9001      4.9607      4.9611      4.9628      5.0000      5.0000      5.0000      
2014-07-25     3.3054      3.2739      3.1865      3.9852      3.8218      3.7678      5.0788      4.7652      4.4160      5.1288      4.8184      4.5893      4.7477      4.7474      4.7479      4.9000      4.9000      4.9001      4.9605      4.9610      4.9624      5.0000      5.0000      5.0000      
2014-07-28     3.3026      3.2788      3.2060      4.0490      3.8527      3.7751      5.0062      4.7981      4.3777      5.0024      4.8269      4.5590      4.7477      4.7474      4.7477      4.9000      4.9000      4.9000      4.9604      4.9608      4.9622      5.0000      5.0000      5.0000      
2014-07-29     3.3021      3.2820      3.2177      4.0608      3.8788      3.7494      4.8944      4.8401      4.3721      4.8076      4.7993      4.5160      4.7462      4.7464      4.7472      4.9000      4.9000      4.9000      4.9603      4.9607      4.9619      5.0000      5.0000      5.0000      
2014-07-30     3.2931      3.2823      3.2292      4.0032      3.9052      3.7488      4.7694      4.8535      4.3939      4.5822      4.7645      4.4786      4.7420      4.7447      4.7463      4.9000      4.9000      4.9000      4.9600      4.9605      4.9615      5.0000      5.0000      5.0000      
2014-07-31     3.2713      3.2781      3.2414      3.9790      3.9391      3.7781      4.5106      4.8114      4.4179      4.3666      4.7257      4.4820      4.7370      4.7424      4.7448      4.9000      4.9000      4.9000      4.9597      4.9602      4.9612      5.0000      5.0000      5.0000      
2014-08-01     3.2409      3.2732      3.2542      3.9442      3.9647      3.8025      4.3558      4.7173      4.4452      4.2186      4.6737      4.4894      4.7307      4.7392      4.7431      4.9000      4.9000      4.9000      4.9588      4.9596      4.9607      5.0000      5.0000      5.0000      
2014-08-04     3.2165      3.2596      3.2657      3.9100      3.9795      3.8235      4.2474      4.6268      4.4772      4.1600      4.5812      4.4923      4.7230      4.7354      4.7410      4.9000      4.9000      4.9000      4.9578      4.9591      4.9602      5.0000      5.0000      5.0000      
2014-08-05     3.1954      3.2488      3.2603      3.8762      3.9685      3.8344      4.1270      4.5107      4.4880      4.1430      4.4753      4.4928      4.7162      4.7312      4.7388      4.8998      4.8999      4.9000      4.9566      4.9584      4.9599      5.0000      5.0000      5.0000      
2014-08-06     3.1556      3.2244      3.2453      3.8052      3.9042      3.8256      4.0180      4.3937      4.4858      4.1350      4.3586      4.4930      4.7095      4.7258      4.7362      4.8988      4.8994      4.8997      4.9549      4.9575      4.9593      5.0000      5.0000      5.0000      
2014-08-07     3.1228      3.1971      3.2323      3.7114      3.8452      3.8156      4.0176      4.2641      4.4812      4.1272      4.2469      4.4933      4.7040      4.7205      4.7337      4.8968      4.8984      4.8992      4.9530      4.9563      4.9587      5.0000      5.0000      5.0000      
2014-08-08     3.0838      3.1624      3.2181      3.6214      3.7828      3.8023      3.9468      4.1513      4.4582      4.1054      4.1620      4.4902      4.6995      4.7151      4.7312      4.8950      4.8975      4.8988      4.9511      4.9549      4.9580      5.0000      5.0000      5.0000      
2014-08-11     3.0384      3.1275      3.2031      3.5370      3.7235      3.7881      3.8528      4.0501      4.4241      4.1176      4.1388      4.4829      4.6962      4.7096      4.7285      4.8933      4.8967      4.8983      4.9494      4.9536      4.9572      5.0000      5.0000      5.0000      
2014-08-12     2.9926      3.0940      3.1880      3.4674      3.6718      3.7753      3.7704      3.9487      4.3944      4.1372      4.1401      4.4697      4.6933      4.7048      4.7256      4.8916      4.8957      4.8979      4.9477      4.9522      4.9564      5.0000      5.0000      5.0000      
2014-08-13     2.9608      3.0582      3.1703      3.4276      3.6164      3.7608      3.6902      3.8541      4.3538      4.1604      4.1477      4.4561      4.6913      4.7004      4.7226      4.8900      4.8944      4.8972      4.9464      4.9507      4.9556      5.0000      5.0000      5.0000      
2014-08-14     2.9304      3.0266      3.1523      3.3960      3.5537      3.7464      3.6144      3.8160      4.3137      4.1748      4.1510      4.4384      4.6892      4.6966      4.7195      4.8890      4.8929      4.8965      4.9444      4.9487      4.9545      5.0000      5.0000      5.0000      
2014-08-15     2.9080      2.9959      3.1345      3.3738      3.4976      3.7312      3.5776      3.7622      4.2397      4.1894      4.1474      4.4106      4.6870      4.6932      4.7162      4.8877      4.8914      4.8957      4.9429      4.9470      4.9533      5.0000      5.0000      5.0000      
2014-08-18     2.8886      2.9635      3.1115      3.3450      3.4410      3.7103      3.5564      3.7046      4.1657      4.2182      4.1679      4.3746      4.6847      4.6905      4.7129      4.8856      4.8895      4.8947      4.9412      4.9453      4.9522      5.0000      5.0000      5.0000      
2014-08-19     2.8724      2.9325      3.0906      3.3144      3.3909      3.6797      3.5346      3.6525      4.0816      4.2600      4.1986      4.3370      4.6825      4.6879      4.7095      4.8835      4.8876      4.8937      4.9397      4.9437      4.9511      5.0000      5.0000      5.0000      
2014-08-20     2.8606      2.9107      3.0675      3.2916      3.3596      3.6319      3.5112      3.6007      3.9972      4.2732      4.2168      4.2877      4.6809      4.6861      4.7059      4.8821      4.8861      4.8927      4.9386      4.9425      4.9500      5.0000      5.0000      5.0000      
2014-08-21     2.8526      2.8915      3.0443      3.2834      3.3397      3.5925      3.5876      3.6010      3.9325      4.2742      4.2245      4.2357      4.6799      4.6846      4.7025      4.8811      4.8851      4.8917      4.9388      4.9416      4.9490      5.0000      5.0000      5.0000      
2014-08-22     2.8434      2.8757      3.0190      3.2880      3.3309      3.5569      3.6742      3.6259      3.8886      4.2802      4.2348      4.1984      4.6790      4.6830      4.6990      4.8802      4.8840      4.8907      4.9390      4.9410      4.9480      5.0000      5.0000      5.0000      
2014-08-25     2.8400      2.8643      2.9959      3.3054      3.3252      3.5244      3.7494      3.6529      3.8515      4.2580      4.2381      4.1884      4.6781      4.6814      4.6955      4.8800      4.8828      4.8897      4.9393      4.9402      4.9469      5.0000      5.0000      5.0000      
2014-08-26     2.8376      2.8550      2.9745      3.3216      3.3180      3.4949      3.8292      3.6819      3.8153      4.2254      4.2427      4.1914      4.6761      4.6793      4.6920      4.8786      4.8811      4.8884      4.9389      4.9393      4.9457      5.0000      5.0000      5.0000      
2014-08-27     2.8432      2.8519      2.9551      3.3422      3.3169      3.4667      3.9334      3.7223      3.7882      4.2038      4.2385      4.1931      4.6737      4.6773      4.6888      4.8772      4.8797      4.8870      4.9384      4.9385      4.9446      5.0000      5.0000      5.0000      
2014-08-28     2.8488      2.8507      2.9387      3.3874      3.3354      3.4446      3.9474      3.7675      3.7917      4.1828      4.2285      4.1897      4.6717      4.6758      4.6862      4.8757      4.8784      4.8857      4.9379      4.9383      4.9435      5.0000      5.0000      5.0000      
2014-08-29     2.8618      2.8526      2.9243      3.4480      3.3680      3.4328      3.9988      3.8365      3.7993      4.1648      4.2225      4.1849      4.6696      4.6743      4.6838      4.8742      4.8772      4.8843      4.9372      4.9381      4.9426      5.0000      5.0000      5.0000      
2014-09-01     2.8748      2.8574      2.9105      3.4922      3.3988      3.4199      4.0450      3.8972      3.8009      4.1364      4.1972      4.1825      4.6678      4.6729      4.6817      4.8726      4.8763      4.8829      4.9368      4.9380      4.9417      5.0000      5.0000      5.0000      
2014-09-02     2.8796      2.8586      2.8956      3.5306      3.4261      3.4085      4.0660      3.9476      3.8000      4.1156      4.1705      4.1845      4.6669      4.6715      4.6797      4.8722      4.8754      4.8815      4.9368      4.9378      4.9408      5.0000      5.0000      5.0000      
2014-09-03     2.8722      2.8577      2.8842      3.5390      3.4406      3.4001      4.0224      3.9779      3.7893      4.0866      4.1452      4.1810      4.6664      4.6700      4.6781      4.8698      4.8735      4.8798      4.9359      4.9372      4.9399      5.0000      5.0000      5.0000      
2014-09-04     2.8600      2.8544      2.8730      3.4864      3.4369      3.3883      3.9354      3.9414      3.7712      4.0540      4.1184      4.1714      4.6652      4.6685      4.6765      4.8681      4.8719      4.8785      4.9353      4.9366      4.9391      5.0000      5.0000      5.0000      
2014-09-05     2.8398      2.8508      2.8633      3.3896      3.4188      3.3749      3.7950      3.8969      3.7614      4.0242      4.0945      4.1646      4.6628      4.6662      4.6746      4.8662      4.8702      4.8771      4.9345      4.9359      4.9384      5.0000      5.0000      5.0000      
2014-09-09     2.8218      2.8483      2.8563      3.3032      3.3977      3.3615      3.6530      3.8490      3.7509      3.9988      4.0676      4.1528      4.6600      4.6639      4.6726      4.8646      4.8686      4.8757      4.9336      4.9352      4.9377      5.0000      5.0000      5.0000      
2014-09-10     2.8202      2.8499      2.8525      3.2334      3.3820      3.3500      3.5396      3.8028      3.7423      3.9580      4.0368      4.1397      4.6568      4.6619      4.6706      4.8616      4.8669      4.8740      4.9324      4.9346      4.9369      5.0000      5.0000      5.0000      
2014-09-11     2.8272      2.8497      2.8508      3.1958      3.3674      3.3422      3.4674      3.7449      3.7336      3.9326      4.0096      4.1240      4.6522      4.6593      4.6683      4.8610      4.8654      4.8725      4.9323      4.9341      4.9363      5.0000      5.0000      5.0000      
2014-09-12     2.8348      2.8474      2.8491      3.1878      3.3371      3.3363      3.4328      3.6841      3.7258      3.9370      3.9955      4.1120      4.6479      4.6566      4.6662      4.8592      4.8636      4.8710      4.9316      4.9334      4.9359      5.0000      5.0000      5.0000      
2014-09-15     2.8436      2.8417      2.8472      3.1990      3.2943      3.3312      3.4226      3.6088      3.7226      3.9456      3.9849      4.1037      4.6450      4.6539      4.6641      4.8571      4.8616      4.8694      4.9311      4.9328      4.9355      5.0000      5.0000      5.0000      
2014-09-16     2.8510      2.8364      2.8469      3.2186      3.2609      3.3299      3.4402      3.5466      3.7219      3.9624      3.9806      4.0889      4.6416      4.6508      4.6618      4.8550      4.8598      4.8680      4.9306      4.9321      4.9351      5.0000      5.0000      5.0000      
2014-09-17     2.8526      2.8364      2.8475      3.2438      3.2386      3.3324      3.4612      3.5004      3.7240      3.9960      3.9770      4.0737      4.6376      4.6472      4.6594      4.8543      4.8580      4.8667      4.9305      4.9315      4.9346      5.0000      5.0000      5.0000      
2014-09-18     2.8490      2.8381      2.8479      3.2632      3.2295      3.3351      3.4840      3.4757      3.7268      4.0508      3.9917      4.0684      4.6333      4.6427      4.6564      4.8520      4.8565      4.8650      4.9293      4.9308      4.9340      4.9998      4.9999      5.0000      
2014-09-19     2.8464      2.8406      2.8475      3.2762      3.2320      3.3345      3.5062      3.4695      3.7054      4.1144      4.0257      4.0720      4.6263      4.6371      4.6528      4.8495      4.8543      4.8631      4.9278      4.9297      4.9331      4.9993      4.9997      4.9998      
2014-09-22     2.8356      2.8396      2.8452      3.2670      3.2330      3.3259      3.5046      3.4636      3.6802      4.1682      4.0569      4.0757      4.6181      4.6316      4.6489      4.8455      4.8513      4.8607      4.9251      4.9281      4.9320      4.9986      4.9993      4.9997      
2014-09-23     2.8082      2.8296      2.8390      3.2392      3.2289      3.3133      3.4634      3.4518      3.6504      4.1850      4.0737      4.0707      4.6086      4.6251      4.6445      4.8393      4.8471      4.8579      4.9210      4.9258      4.9305      4.9971      4.9986      4.9993      
2014-09-24     2.7770      2.8148      2.8324      3.2102      3.2270      3.3045      3.4038      3.4325      3.6176      4.1730      4.0845      4.0607      4.5975      4.6175      4.6397      4.8323      4.8433      4.8551      4.9161      4.9233      4.9290      4.9954      4.9977      4.9989      
2014-09-25     2.7442      2.7966      2.8232      3.2012      3.2322      3.2998      3.3850      3.4345      3.5897      4.1366      4.0937      4.0517      4.5857      4.6095      4.6344      4.8245      4.8383      4.8519      4.9113      4.9203      4.9272      4.9939      4.9969      4.9984      
2014-09-26     2.7118      2.7791      2.8133      3.2014      3.2388      3.2880      3.3632      3.4347      3.5594      4.0770      4.0957      4.0456      4.5756      4.6010      4.6288      4.8164      4.8330      4.8483      4.9067      4.9173      4.9254      4.9925      4.9959      4.9980      
2014-09-28     2.6840      2.7598      2.8008      3.1764      3.2217      3.2580      3.3184      3.4115      3.5102      4.0330      4.1006      4.0428      4.5665      4.5923      4.6231      4.8100      4.8277      4.8447      4.9034      4.9143      4.9235      4.9915      4.9951      4.9975      
2014-09-29     2.6494      2.7288      2.7826      3.1352      3.1872      3.2241      3.2870      3.3752      3.4609      4.0146      4.0998      4.0402      4.5591      4.5838      4.6173      4.8055      4.8224      4.8411      4.9015      4.9113      4.9217      4.9911      4.9941      4.9971      
2014-09-30     2.6177      2.6974      2.7669      3.0816      3.1459      3.1923      3.2970      3.3504      3.4254      4.0142      4.0936      4.0353      4.5532      4.5753      4.6113      4.8018      4.8171      4.8375      4.9004      4.9083      4.9199      4.9909      4.9932      4.9966      
2014-10-08     2.5903      2.6673      2.7527      3.0112      3.1062      3.1679      3.2696      3.3273      3.4015      4.0127      4.0747      4.0332      4.5496      4.5677      4.6052      4.8003      4.8124      4.8345      4.9000      4.9057      4.9182      4.9905      4.9922      4.9960      
2014-10-09     2.5672      2.6395      2.7400      2.9482      3.0748      3.1534      3.2458      3.3045      3.3870      4.0071      4.0421      4.0339      4.5461      4.5609      4.5990      4.8000      4.8082      4.8313      4.9000      4.9034      4.9165      4.9899      4.9912      4.9954      
2014-10-10     2.5489      2.6164      2.7280      2.9316      3.0540      3.1435      3.2568      3.2876      3.3756      3.9817      4.0074      4.0321      4.5426      4.5545      4.5931      4.8000      4.8050      4.8281      4.9000      4.9017      4.9149      4.9886      4.9901      4.9947      
2014-10-11     2.5491      2.5992      2.7144      2.9504      3.0428      3.1359      3.2864      3.2867      3.3692      3.9623      3.9885      4.0311      4.5399      4.5495      4.5873      4.8000      4.8027      4.8249      4.9000      4.9007      4.9133      4.9873      4.9892      4.9939      
2014-10-13     2.5498      2.5837      2.6993      2.9764      3.0290      3.1280      3.2880      3.2925      3.3625      3.9389      3.9766      4.0305      4.5380      4.5456      4.5816      4.8000      4.8009      4.8221      4.9000      4.9002      4.9117      4.9857      4.9883      4.9930      
2014-10-14     2.5494      2.5698      2.6832      2.9968      3.0040      3.1181      3.2878      3.2787      3.3566      3.9152      3.9640      4.0288      4.5361      4.5428      4.5762      4.8000      4.8002      4.8192      4.9000      4.9000      4.9102      4.9840      4.9872      4.9920      
2014-10-15     2.5365      2.5518      2.6655      2.9956      2.9719      3.1054      3.2690      3.2574      3.3460      3.8914      3.9492      4.0225      4.5333      4.5397      4.5704      4.7995      4.7998      4.8164      4.9000      4.9000      4.9086      4.9821      4.9860      4.9910      
2014-10-16     2.5180      2.5334      2.6466      2.9914      2.9615      3.0916      3.2572      3.2570      3.3342      3.8738      3.9277      4.0142      4.5305      4.5365      4.5644      4.7984      4.7992      4.8135      4.8999      4.8999      4.9071      4.9800      4.9843      4.9897      
2014-10-17     2.5014      2.5252      2.6270      2.9816      2.9660      3.0766      3.2442      3.2653      3.3202      3.8586      3.9104      4.0051      4.5262      4.5330      4.5584      4.7968      4.7984      4.8104      4.8993      4.8996      4.9054      4.9774      4.9823      4.9882      
2014-10-20     2.4798      2.5148      2.6061      2.9680      2.9722      3.0591      3.2352      3.2616      3.3060      3.8442      3.8915      3.9926      4.5202      4.5291      4.5522      4.7949      4.7975      4.8073      4.8984      4.8992      4.9037      4.9745      4.9801      4.9866      
2014-10-21     2.4552      2.5023      2.5848      2.9512      2.9740      3.0401      3.2310      3.2594      3.2933      3.8414      3.8783      3.9765      4.5128      4.5245      4.5461      4.7919      4.7960      4.8042      4.8972      4.8986      4.9021      4.9709      4.9775      4.9848      
2014-10-22     2.4394      2.4880      2.5637      2.9416      2.9686      3.0217      3.2440      3.2565      3.2805      3.8438      3.8676      3.9548      4.5059      4.5196      4.5403      4.7898      4.7947      4.8014      4.8954      4.8977      4.9005      4.9673      4.9747      4.9830      
2014-10-23     2.4292      2.4736      2.5450      2.9368      2.9641      3.0091      3.2702      3.2637      3.2756      3.8512      3.8625      3.9349      4.4983      4.5144      4.5345      4.7879      4.7932      4.7991      4.8932      4.8966      4.8991      4.9642      4.9721      4.9811      
2014-10-24     2.4260      2.4637      2.5315      2.9518      2.9667      3.0048      3.3174      3.2808      3.2837      3.8538      3.8562      3.9223      4.4890      4.5076      4.5285      4.7862      4.7915      4.7971      4.8909      4.8951      4.8979      4.9612      4.9693      4.9792      
2014-10-27     2.4369      2.4583      2.5210      2.9750      2.9715      3.0003      3.4059      3.3206      3.3065      3.8584      3.8513      3.9139      4.4812      4.5007      4.5231      4.7841      4.7895      4.7952      4.8883      4.8934      4.8968      4.9579      4.9662      4.9773      
2014-10-28     2.4521      2.4536      2.5117      3.0026      2.9769      2.9905      3.4979      3.3645      3.3216      3.8672      3.8543      3.9091      4.4716      4.4922      4.5175      4.7828      4.7874      4.7938      4.8856      4.8914      4.8957      4.9553      4.9631      4.9752      
2014-10-29     2.4719      2.4556      2.5037      3.0442      2.9929      2.9824      3.5827      3.4134      3.3354      3.8782      3.8610      3.9051      4.4635      4.4847      4.5122      4.7805      4.7851      4.7924      4.8836      4.8895      4.8947      4.9533      4.9603      4.9732      
2014-10-30     2.4981      2.4636      2.4985      3.0935      3.0152      2.9883      3.6673      3.4688      3.3629      3.9010      3.8761      3.9019      4.4569      4.4776      4.5071      4.7782      4.7831      4.7911      4.8818      4.8875      4.8937      4.9515      4.9579      4.9711      
2014-10-31     2.5208      2.4734      2.4993      3.1285      3.0402      3.0031      3.7283      3.5229      3.3941      3.9300      3.8919      3.9012      4.4526      4.4708      4.5019      4.7755      4.7809      4.7896      4.8802      4.8856      4.8926      4.9504      4.9558      4.9691      
2014-11-03     2.5340      2.4854      2.5001      3.1553      3.0652      3.0187      3.7408      3.5734      3.4175      3.9466      3.9025      3.8970      4.4476      4.4644      4.4967      4.7731      4.7786      4.7880      4.8787      4.8835      4.8914      4.9501      4.9540      4.9670      
2014-11-04     2.5442      2.4981      2.5002      3.1831      3.0929      3.0334      3.7312      3.6146      3.4370      3.9456      3.9064      3.8923      4.4447      4.4582      4.4913      4.7697      4.7763      4.7861      4.8770      4.8813      4.8900      4.9500      4.9527      4.9651      
2014-11-05     2.5490      2.5104      2.4992      3.1893      3.1168      3.0427      3.7244      3.6536      3.4550      3.9358      3.9070      3.8873      4.4393      4.4514      4.4855      4.7667      4.7736      4.7841      4.8749      4.8792      4.8885      4.9500      4.9517      4.9632      
2014-11-06     2.5498      2.5239      2.4988      3.1746      3.1341      3.0491      3.7062      3.6868      3.4752      3.9166      3.9088      3.8856      4.4300      4.4435      4.4789      4.7630      4.7706      4.7819      4.8726      4.8772      4.8869      4.9500      4.9508      4.9614      
2014-11-07     2.5518      2.5363      2.5000      3.1548      3.1417      3.0542      3.6884      3.7084      3.4946      3.8974      3.9137      3.8849      4.4168      4.4347      4.4712      4.7585      4.7670      4.7793      4.8700      4.8751      4.8851      4.9496      4.9500      4.9597      
2014-11-10     2.5500      2.5420      2.5002      3.1374      3.1464      3.0589      3.6702      3.7055      3.5130      3.8978      3.9222      3.8867      4.4019      4.4247      4.4627      4.7518      4.7624      4.7760      4.8661      4.8724      4.8829      4.9488      4.9494      4.9578      
